variable,n,formula,F,df_num,df_den,p_param,p_hc3,p_perm,eta2p,eta2p_ic_low,eta2p_ic_high,p_kw,shapiro_p,levene_p,n_Vestibular,n_MPPP,n_Voluntario Sano,media_MPPP,media_Vestibular,media_Voluntario Sano,MPPP_vs_VoluntarioSano_dif,MPPP_vs_VoluntarioSano_d,MPPP_vs_VoluntarioSano_d_ic_low,MPPP_vs_VoluntarioSano_d_ic_high,MPPP_vs_VoluntarioSano_p,MPPP_vs_Vestibular_dif,MPPP_vs_Vestibular_d,MPPP_vs_Vestibular_d_ic_low,MPPP_vs_Vestibular_d_ic_high,MPPP_vs_Vestibular_p,etapa,roi_n,roi,hemi,medida,familia_fdr,ajusta_etiv,prioridad,modelo,p_fdr,sobrevive_fdr,n_familia
AI_2_LGI,45,"Q('AI_2_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.17322040745674722,2,39,0.8415956829007633,0.8639195298727704,0.8343165683431657,0.008804883179730527,5.084164417708456e-07,0.030019190154717174,0.9866710430431894,0.917461637740302,0.8875090140003769,18,17,10.0,0.004544805426343375,0.0048604677099660125,0.004937472127215627,-0.003775974184153597,-0.23833979966226493,-1.1591609405354628,0.6792511505778959,0.568558178831845,-0.0019216633047041826,-0.12129554512941823,-0.8124724098023779,0.6179687967481183,0.7245471399723443,C3,2,Giro supramarginal,AI,LGI,LGI,False,alta,A_tres_grupos,0.9872012798720128,False,16
AI_2_area,46,"Q('AI_2_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.25239080316104723,2,40,0.7781690055095642,0.8424636673531428,0.7781221877812219,0.012462272015887298,5.267337311278093e-05,0.043272964028233954,0.5063833567379123,0.011820329342181551,0.6966809482042527,19,17,10.0,0.04101597728263894,0.027732273407521636,0.050194481364807565,-0.006398168662771231,-0.09127718119736451,-1.0026139633773479,0.7939027885223056,0.8268002440368765,0.012294793084469917,0.17539926114876642,-0.7190112474933441,0.8994037297860857,0.6063695197021641,C3,2,Giro supramarginal,AI,area,area,False,alta,A_tres_grupos,0.8722127787221278,False,16
AI_2_thickness,46,"Q('AI_2_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.5574988416942444,2,40,0.5770247268199853,0.6367701498847018,0.5712428757124287,0.027119001488816245,1.9486679980891028e-05,0.11101428432292197,0.41083687907224586,0.8116298358572571,0.9612740202045211,19,17,10.0,0.0007135131143572582,-0.004959336248431347,-0.00641069314028352,0.005676560693408001,0.3636880538591847,-0.5386831529745909,1.2073604004645269,0.3854264615239015,0.004759105618651381,0.30490819248485906,-0.4732583215807779,1.0605223037595854,0.37201382842456965,C3,2,Giro supramarginal,AI,thickness,thickness,False,alta,A_tres_grupos,0.9040238833259532,False,16
AI_2_volume,46,"Q('AI_2_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.3364824324977477,2,40,0.7162806111556963,0.7993740527316695,0.7236276372362763,0.016545753849743848,2.6589162334281423e-05,0.06241463342314054,0.6453080292173037,0.10045053457902625,0.9252603572024893,19,17,10.0,0.042936468796465205,0.022302087338240625,0.043279801416662864,0.0006363327357582372,0.00833679401358511,-0.846221667033481,0.8234342360613155,0.9840507668057702,0.019382955958314678,0.2539421628313892,-0.612204617690513,0.9740836650917056,0.4564941646089686,C3,2,Giro supramarginal,AI,volume,volume,False,alta,A_tres_grupos,0.9397949093979491,False,20
AI_3_LGI,45,"Q('AI_3_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.1359963510652866,2,39,0.8732579306728722,0.8794161434097794,0.8714128587141285,0.00692586964439462,3.7043717187429734e-06,0.019085681684469433,0.8667664664327044,0.748266214899352,0.8332869803534708,18,17,10.0,0.006213622202687322,0.003776550978800201,0.006924555411656342,-0.0012996073111984346,-0.08185899770086782,-1.0042020515305543,0.9040835704802352,0.8444582140950321,0.0019287290234886014,0.12148579293060278,-0.546678941737123,0.818364488948059,0.7241333986178494,C3,3,Temporal superior,AI,LGI,LGI,False,alta,A_tres_grupos,0.9872012798720128,False,16
AI_3_area,46,"Q('AI_3_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.1447277216424503,2,40,0.13037460832688558,0.1591476550878124,0.12968703129687031,0.09685048958838037,0.004160412527977031,0.26197870592255307,0.12887458594769532,0.05748389856117611,0.8511512933436174,19,17,10.0,0.03970849093691585,0.027983510893058755,0.05680047826728577,-0.016671066500063794,-0.5113390616362974,-1.3448722620690094,0.37413284544444647,0.22446863842447853,0.010868749149096073,0.33336895339226347,-0.38107342059938143,1.0095595496552645,0.3295189454349337,C3,3,Temporal superior,AI,area,area,False,alta,A_tres_grupos,0.8722127787221278,False,16
AI_3_thickness,46,"Q('AI_3_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.32204758448523313,2,40,0.7265251194032851,0.7269925230814991,0.7249275072492751,0.015847201574859946,8.354460242438521e-07,0.056560348054698784,0.9180637562718564,0.823125163012027,0.683744239941261,19,17,10.0,-0.008143083910959581,-0.009178857839903567,-0.006873571128116535,-0.00435848704995861,-0.2904393203111333,-1.2003939550704963,0.6005168442338662,0.48747865244087685,0.0002974742308332317,0.019822982705455433,-0.815860329794166,0.7575170580753444,0.9534860775007882,C3,3,Temporal superior,AI,thickness,thickness,False,alta,A_tres_grupos,0.9040238833259532,False,16
AI_3_volume,46,"Q('AI_3_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",4.041695369845099,2,40,0.025194057394070338,0.04117351660503535,0.022997700229977002,0.1681119117295903,0.012486587241781751,0.34515859444183633,0.04938098384994954,0.9903210522562056,0.6544599754776379,19,17,10.0,0.03299474258193915,0.013708868958253734,0.048743635794274584,-0.01841037360767423,-0.5789421194449045,-1.4210874881093623,0.4268568467879915,0.1701319550367211,0.017774758378123756,0.5589542345714535,-0.12213563764034094,1.2046374252368797,0.10573423122695953,C3,3,Temporal superior,AI,volume,volume,False,alta,A_tres_grupos,0.45995400459954,False,20
AI_4_volume,46,"Q('AI_4_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.9064823338862102,2,40,0.06628753782118403,0.11698490306790833,0.06479352064793521,0.12688470850832334,0.0021877902229448607,0.28485482659871564,0.04983042025921867,0.047122091213683964,0.6814031467733267,19,17,10.0,-0.025352950999412916,-0.007211840630591843,-0.002338809339875242,-0.027075927936030635,-0.934458995669247,-1.8594766920018941,0.1685997210063853,0.0296906478760845,-0.01688785616430733,-0.582842780036548,-1.2767966922706901,0.11601436765531281,0.09209860145425447,C3,4,Hipocampo,AI,volume,volume,False,alta,A_tres_grupos,0.5592774055927741,False,20
AI_5_LGI,45,"Q('AI_5_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.7156163254753005,2,39,0.49519777595957115,0.5966769983784177,0.49365063493650635,0.03539918417295522,2.052703415270331e-05,0.13452664023877112,0.4118583193581029,0.8300828089008029,0.49152126420675346,18,17,10.0,-0.012480365326383077,-0.006482906465605339,-0.004227708470126586,-0.009634366285284942,-0.4806765116185082,-1.3199940306330988,0.6880353001443914,0.2532016052568313,-0.00515486061630071,-0.25718561507336085,-0.9546044935846835,0.59685948267301,0.4562172911935676,C3,5,Corteza parahipocampal,AI,LGI,LGI,False,alta,A_tres_grupos,0.8776011287760113,False,16
AI_5_area,46,"Q('AI_5_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.26607723798516125,2,40,0.767725636731299,0.7322901305744003,0.7602239776022398,0.013129192929672979,6.32432662650275e-06,0.04887143495759106,0.5347603389949855,0.19363850118872405,0.14463797439842946,19,17,10.0,0.022833834199939347,0.03526516922651453,0.033407232387548724,-0.011519215248657514,-0.2501862542089535,-1.1273815466184232,0.4965405369584463,0.5494635144352198,-0.009735575434953483,-0.21144731633724617,-0.8833296308734386,0.5050633588124931,0.5348041801459326,C3,5,Corteza parahipocampal,AI,area,area,False,alta,A_tres_grupos,0.8722127787221278,False,16
AI_5_thickness,46,"Q('AI_5_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.2327392180673679,2,40,0.7934256482686549,0.7792666350845645,0.78992100789921,0.011503099780949936,7.786900130720469e-05,0.03990203347712296,0.7749501552039513,0.28556899314800277,0.3226116874550537,19,17,10.0,0.010972099507029376,0.01771823562390174,0.014651680132890432,-0.004622427133363206,-0.14215680053671126,-1.1554547310732202,0.7894345531652951,0.7333838310653528,-0.007461206075073092,-0.22945979529281257,-0.8755491976672636,0.5224643083000148,0.5007732095386698,C3,5,Corteza parahipocampal,AI,thickness,thickness,False,alta,A_tres_grupos,0.9040238833259532,False,16
AI_5_volume,46,"Q('AI_5_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.7713424352868752,2,40,0.4691466313994757,0.4012092132368216,0.4627537246275372,0.03713493423402906,1.3953570188604873e-05,0.1143257989817699,0.4682390730981081,0.5663809786003794,0.09733299215518784,19,17,10.0,0.042146472746106424,0.06325744238898043,0.06405601273794256,-0.02218666681130754,-0.41821325309034574,-1.481426096936477,0.5890018752674123,0.3189830325008889,-0.019393467538494087,-0.36556212868541493,-0.9639311021382188,0.2967260834617552,0.2855384728808983,C3,5,Corteza parahipocampal,AI,volume,volume,False,alta,A_tres_grupos,0.8090857580908577,False,20
AI_6_LGI,45,"Q('AI_6_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.020869372910681392,2,39,0.9793578145231905,0.9835353348519716,0.9804019598040196,0.0010690800963835169,1.2873038473846085e-07,0.0008152552353304322,0.9965825318635031,0.5089471729417093,0.057051398685008484,18,17,10.0,-0.012834673432679439,-0.014673543274519212,-0.014963426100753014,0.001501600682325239,0.08433690846943284,-0.8701216337256467,1.117188241393679,0.8398151472181511,0.00041797977242971976,0.023475696451398145,-0.6977092760863346,0.8334204395413793,0.9455830297798828,C3,6,Corteza entorrinal,AI,LGI,LGI,False,alta,A_tres_grupos,0.9872012798720128,False,16
AI_6_area,46,"Q('AI_6_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",1.562895194925221,2,40,0.22205393436994642,0.17536124301565925,0.21927807219278073,0.07248076757767877,0.0008941645698652998,0.19402000501390487,0.13767864810768515,0.45630045939387287,0.19983012046311735,19,17,10.0,0.02386844983094924,0.06559614375482865,0.05772943344821248,-0.03445601097516612,-0.5178087289925343,-1.1785461807609852,0.15705542367422307,0.21876740270078607,-0.03733598278299545,-0.5610892626103481,-1.2116980520032516,0.21694308984487853,0.10445142507486842,C3,6,Corteza entorrinal,AI,area,area,False,alta,A_tres_grupos,0.8722127787221278,False,16
AI_6_thickness,46,"Q('AI_6_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.5572904271232959,2,40,0.5771417382954597,0.5798872480371127,0.5765423457654234,0.027109138195956346,9.53427313195696e-05,0.0902262676579276,0.7683995455416619,0.38882965112171436,0.3253849413178642,19,17,10.0,-0.0034620617415061514,-0.003569577451792426,-0.008951082402953288,0.008443052421305467,0.32961383019289225,-0.4721905973747528,1.2107730812451478,0.43111296092098694,-0.0025401005507410344,-0.09916464210172121,-0.822036917512481,0.8459160721410196,0.7705588679595958,C3,6,Corteza entorrinal,AI,thickness,thickness,False,alta,A_tres_grupos,0.9040238833259532,False,16
AI_6_volume,46,"Q('AI_6_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.7578798187244504,2,40,0.47526961439888893,0.5357350143341221,0.4717528247175283,0.036510463753663895,8.176125728090018e-05,0.1459183267583612,0.39943552874336713,0.7323451706921995,0.09898347352517704,19,17,10.0,0.023463608861640495,0.05373760678955899,0.05120969824126833,-0.022704380032971663,-0.3120266514158663,-0.9520472291587098,0.37183538543764216,0.4559193759281396,-0.029510785112818225,-0.405567183337913,-1.118679754067922,0.4670826322292723,0.23685375861283686,C3,6,Corteza entorrinal,AI,volume,volume,False,alta,A_tres_grupos,0.8090857580908577,False,20
AI_7_LGI,45,"Q('AI_7_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.018854999170187,2,39,0.14645402709078265,0.13938767120712592,0.1493850614938506,0.09381795635725221,0.004923534816293035,0.24536993988566047,0.272894480528194,0.36423057684594057,0.5275180618086974,18,17,10.0,-0.03160511021151746,-0.027461773363848592,-0.017666240367784164,-0.01648424171580986,-0.8290318151459164,-1.576097152672743,-0.029991539250825667,0.052471689221413556,-0.004512998910092422,-0.22696947440397622,-1.0671231881511276,0.6021856943570186,0.5104914703480877,C3,7,Precúneo,AI,LGI,LGI,False,alta,A_tres_grupos,0.39836016398360163,False,16
AI_7_area,46,"Q('AI_7_area') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.14004002174943483,2,40,0.8697477792844649,0.8949426196888984,0.8722127787221278,0.00695331397545408,2.946636949647878e-05,0.023722813414259254,0.5673396246900915,0.45234667566369585,0.5272841726468834,19,17,10.0,-0.03802650870175608,-0.049200170226822715,-0.042276483391438295,0.001987997507347806,0.05209479640622857,-0.8746391688214283,0.9476843077415094,0.9005982073313434,0.006689946869542588,0.1753077752105723,-0.7049682841904354,0.9875418790900649,0.6065566823753812,C3,7,Precúneo,AI,area,area,False,alta,A_tres_grupos,0.8722127787221278,False,16
AI_7_thickness,46,"Q('AI_7_thickness') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.06304981990862865,2,40,0.9389898151780031,0.9174427519538484,0.944905509449055,0.003142584027582093,8.677230123621634e-08,0.006715853542550958,0.7047237122192388,0.08321780760407038,0.07743458683766871,19,17,10.0,-0.0060173405482367055,-0.0029142416096839307,-0.006761601149006931,0.0009570340611517289,0.06243695378257765,-1.0368545951837598,1.0726735296561896,0.8810042618995877,-0.0011797665668543986,-0.07696803447128317,-0.853101685229222,0.7882911637201523,0.8208810804443732,C3,7,Precúneo,AI,thickness,thickness,False,alta,A_tres_grupos,0.9913008699130087,False,16
AI_7_volume,46,"Q('AI_7_volume') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",0.02864749336295167,2,40,0.9717788743163752,0.9744772303191482,0.971002899710029,0.0014303259055532737,3.588534111898678e-05,0.0012281287325778478,0.8970275260093712,0.10937831255592606,0.818391154669828,19,17,10.0,-0.037220198522869105,-0.04119040842475542,-0.041626095017271283,0.0031571690205835015,0.09829320096794743,-0.8848170343942429,0.8863637945472486,0.8137318688999912,0.0014036998875626523,0.04370185892720463,-0.8390339004075388,0.8669738544253314,0.8976875119314094,C3,7,Precúneo,AI,volume,volume,False,alta,A_tres_grupos,0.971002899710029,False,20
AI_8_LGI,45,"Q('AI_8_LGI') ~ C(Grupo, Treatment(reference='Voluntario Sano')) + Edad + C(Genero) + N_Educacional",2.808568987400988,2,39,0.07252312714111338,0.06347944220145352,0.07119288071192881,0.12589642074250293,0.009409394237093294,0.2792738732393951,0.2254317977355374,0.4933246668611659,0.4955265600297242,18,17,10.0,-0.02865335285091588,-0.025169295398528847,-0.013632304496026124,-0.01889903768946144,-0.9270178131995174,-1.7092917932871838,-0.09269584283846381,0.031099061856293315,-0.0015711469706543198,-0.07706642279268976,-0.8670213320288439,0.6627339511392173,0.8227564988571126,C3,8,Istmo del cíngulo,AI,LGI,LGI,False,alta,A_tres_grupos,0.23805619438056197,False,16
