variable,roi,hemi,medida,outcome,n,rho,p,ic_low,ic_high,covariables,rho_MPPP,n_MPPP,rho_Vestibular,n_Vestibular,familia_fdr,etapa,p_fdr,sobrevive_fdr,n_familia,grupos_mismo_signo,grupos_validos,coherente
15_rostralmiddlefrontal_area_rh,Prefrontal dorsolateral,rh,area,Niigata,31,0.15896505725168444,0.42837436726803935,-0.23885068769659082,0.5557548581116433,Edad+Genero+Grupo+eTIV,-0.5890281645474668,14,0.335342723236894,17,area_Niigata,B,0.7795840341248568,False,32,1,2,False
15_rostralmiddlefrontal_area_rh,Prefrontal dorsolateral,rh,area,DHI,30,0.11007191317877282,0.5924516853339691,-0.3183652979232352,0.4736381060650155,Edad+Genero+Grupo+eTIV,-0.41668702677358355,13,0.4685850515586152,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
15_rostralmiddlefrontal_volume_lh,Prefrontal dorsolateral,lh,volume,Niigata,31,0.08811482452172531,0.6620789720910734,-0.29108692599983416,0.48557775436818285,Edad+Genero+Grupo+eTIV,-0.4027308071053386,14,0.3818360655708907,17,volume_Niigata,B,0.9181909840212382,False,86,1,2,False
15_rostralmiddlefrontal_volume_lh,Prefrontal dorsolateral,lh,volume,DHI,30,-0.10353843312541257,0.6147281161591904,-0.49030468474569017,0.23011216007763416,Edad+Genero+Grupo+eTIV,-0.0980729592121722,13,0.15745548268276321,17,volume_DHI,B,0.8391526665030219,False,86,1,2,False
15_rostralmiddlefrontal_volume_rh,Prefrontal dorsolateral,rh,volume,Niigata,31,0.008265827095297792,0.9673606983790771,-0.39311015813046934,0.48457205695614924,Edad+Genero+Grupo+eTIV,-0.6249414713918281,14,0.13203173236909854,17,volume_Niigata,B,0.9787414124776546,False,86,1,2,False
15_rostralmiddlefrontal_volume_rh,Prefrontal dorsolateral,rh,volume,DHI,30,-0.19870789335068054,0.3304864292333327,-0.5565547791277092,0.23312486120618287,Edad+Genero+Grupo+eTIV,-0.5605581467694353,13,0.022678017951754278,17,volume_DHI,B,0.7894953587240725,False,86,1,2,False
15_rostralmiddlefrontal_LGI_lh,Prefrontal dorsolateral,lh,LGI,Niigata,31,0.003835381265294098,0.9845462157919936,-0.31386796456670746,0.35723932355133714,Edad+Genero+Grupo,0.2215210697517628,14,-0.15413503904123552,17,LGI_Niigata,B,0.9845462157919936,False,32,1,2,False
15_rostralmiddlefrontal_LGI_lh,Prefrontal dorsolateral,lh,LGI,DHI,30,-0.06922180979806267,0.7315389748402559,-0.4224346377155155,0.3372468759327564,Edad+Genero+Grupo,0.19124787601630375,13,-0.09325471018467703,17,LGI_DHI,B,0.9363698877955275,False,32,1,2,False
15_rostralmiddlefrontal_LGI_rh,Prefrontal dorsolateral,rh,LGI,Niigata,31,0.04893191006930693,0.804702092585611,-0.3042145265538389,0.4400365758808118,Edad+Genero+Grupo,-0.19198772184137933,14,0.10110477889072654,17,LGI_Niigata,B,0.9703936934456393,False,32,1,2,False
15_rostralmiddlefrontal_LGI_rh,Prefrontal dorsolateral,rh,LGI,DHI,30,-0.14048021266919108,0.484618368119006,-0.45738931480842315,0.2673569201926898,Edad+Genero+Grupo,-0.5687684771167908,13,0.07243412406663823,17,LGI_DHI,B,0.9159612902733524,False,32,1,2,False
16a_precentral_thickness_lh,Precentral,lh,thickness,Niigata,31,-0.42870391228313387,0.022831891823353337,-0.7216722891266134,-0.029831205462822814,Edad+Genero+Grupo,-0.541132525490783,14,-0.30104048749219353,17,thickness_Niigata,B,0.06890250698156329,False,32,2,2,True
16a_precentral_thickness_lh,Precentral,lh,thickness,DHI,30,-0.4145626101606213,0.03155439668915416,-0.6995912201272357,0.008513763018222879,Edad+Genero+Grupo,-0.12675877501471425,13,-0.5595238557281969,17,thickness_DHI,B,0.0536547931687839,False,32,2,2,True
16a_precentral_thickness_rh,Precentral,rh,thickness,Niigata,31,-0.3027304514548889,0.11738001933407437,-0.633326352110376,0.19867537343213748,Edad+Genero+Grupo,-0.49140018352993886,14,-0.20568160264219443,17,thickness_Niigata,B,0.16331133124740782,False,32,2,2,True
16a_precentral_thickness_rh,Precentral,rh,thickness,DHI,30,-0.3510448610494714,0.07258964268139574,-0.6790369520469725,0.15041616934019353,Edad+Genero+Grupo,-0.14782352948780167,13,-0.4769836667869432,17,thickness_DHI,B,0.1055849348093029,False,32,2,2,True
16a_precentral_area_lh,Precentral,lh,area,Niigata,31,0.09535044608355195,0.6361478629748976,-0.35106836045661266,0.4864014962835783,Edad+Genero+Grupo+eTIV,0.21019158654581174,14,-0.05271202692556746,17,area_Niigata,B,0.7829512159691047,False,32,1,2,False
16a_precentral_area_lh,Precentral,lh,area,DHI,30,0.09324211871294037,0.6505129108923834,-0.3254700196150855,0.4807916350471337,Edad+Genero+Grupo+eTIV,0.1292695749565799,13,0.12811285162398922,17,area_DHI,B,0.9548585268453689,False,32,2,2,True
16a_precentral_area_rh,Precentral,rh,area,Niigata,31,-0.09770078209664529,0.6278121152450395,-0.5473836737224123,0.3806285694566201,Edad+Genero+Grupo+eTIV,0.4124015070750773,14,-0.22610762789612443,17,area_Niigata,B,0.7829512159691047,False,32,1,2,False
16a_precentral_area_rh,Precentral,rh,area,DHI,30,-0.07564464635527364,0.713417167593685,-0.4989135377115375,0.31655596375545964,Edad+Genero+Grupo+eTIV,0.36432663835022,13,-0.10972003733415574,17,area_DHI,B,0.9548585268453689,False,32,1,2,False
16a_precentral_volume_lh,Precentral,lh,volume,Niigata,31,-0.1778467744491496,0.37481200222905053,-0.6710697326570595,0.2956927025436743,Edad+Genero+Grupo+eTIV,0.15173302769099908,14,-0.2880510355406132,17,volume_Niigata,B,0.7557393418841607,False,86,1,2,False
16a_precentral_volume_lh,Precentral,lh,volume,DHI,30,-0.22498865609549937,0.2691409570977003,-0.6632028913810188,0.19331278674125615,Edad+Genero+Grupo+eTIV,-0.11506958040723797,13,-0.31396228718164704,17,volume_DHI,B,0.7894953587240725,False,86,2,2,True
16a_precentral_volume_rh,Precentral,rh,volume,Niigata,31,-0.2516885314300899,0.20535794978614386,-0.7186105879312235,0.19490743471183283,Edad+Genero+Grupo+eTIV,0.4610691199307924,14,-0.34845235628301463,17,volume_Niigata,B,0.5270470679162605,False,86,1,2,False
16a_precentral_volume_rh,Precentral,rh,volume,DHI,30,-0.43151120231849166,0.02772846075907663,-0.7503169995979111,-0.06771009708613668,Edad+Genero+Grupo+eTIV,-0.042294775727694085,13,-0.4960694609186989,17,volume_DHI,B,0.4769295250561181,False,86,2,2,True
16a_precentral_LGI_lh,Precentral,lh,LGI,Niigata,31,0.16268241657268184,0.40817006864497485,-0.16103489608063795,0.4677497863636651,Edad+Genero+Grupo,0.17723820026575657,14,-0.0387046306712819,17,LGI_Niigata,B,0.9703936934456393,False,32,1,2,False
16a_precentral_LGI_lh,Precentral,lh,LGI,DHI,30,0.020264363595262784,0.9200869045707762,-0.3370884971342575,0.3813517661120208,Edad+Genero+Grupo,-0.21734140944964195,13,0.11364962783133477,17,LGI_DHI,B,0.9497671272988658,False,32,1,2,False
16a_precentral_LGI_rh,Precentral,rh,LGI,Niigata,31,-0.04884991160728871,0.8050231519983944,-0.409845788550527,0.3712720331749073,Edad+Genero+Grupo,-0.023296322464515812,14,-0.040823852691804385,17,LGI_Niigata,B,0.9703936934456393,False,32,2,2,True
16a_precentral_LGI_rh,Precentral,rh,LGI,DHI,30,-0.07656156576604828,0.7042728779740983,-0.40752967930931866,0.28609790351600567,Edad+Genero+Grupo,-0.27550690834665637,13,0.1542750541946121,17,LGI_DHI,B,0.9363698877955275,False,32,1,2,False
16b_postcentral_thickness_lh,Postcentral,lh,thickness,Niigata,31,-0.5919118146087772,0.0009067468469625982,-0.8219887384460389,-0.3119707378747764,Edad+Genero+Grupo,-0.4958297721315114,14,-0.6318679746542105,17,thickness_Niigata,B,0.014507949551401571,True,32,2,2,True
16b_postcentral_thickness_lh,Postcentral,lh,thickness,DHI,30,-0.6757528479670986,0.00010962807143736641,-0.8408222673389119,-0.4248621748848286,Edad+Genero+Grupo,-0.7245545328856958,13,-0.7778211271504375,17,thickness_DHI,B,0.0011693660953319084,True,32,2,2,True
16b_postcentral_thickness_rh,Postcentral,rh,thickness,Niigata,31,-0.3431372280404268,0.07383196328840545,-0.6519157545597526,0.11752874247162012,Edad+Genero+Grupo,-0.5012854305330386,14,-0.5438372588217288,17,thickness_Niigata,B,0.11250584882042736,False,32,2,2,True
16b_postcentral_thickness_rh,Postcentral,rh,thickness,DHI,30,-0.42403589140155307,0.027503702097848505,-0.6913712113623088,0.06284659318111023,Edad+Genero+Grupo,-0.9092446905211706,13,-0.4141967631500159,17,thickness_DHI,B,0.0536547931687839,False,32,2,2,True
16b_postcentral_area_lh,Postcentral,lh,area,Niigata,31,-0.12365063145506539,0.5389045470106297,-0.5412868524528875,0.30178114078287693,Edad+Genero+Grupo+eTIV,-0.239311409781598,14,-0.10210260449512606,17,area_Niigata,B,0.7829512159691047,False,32,2,2,True
16b_postcentral_area_lh,Postcentral,lh,area,DHI,30,-0.18033096003177046,0.37802172596447964,-0.5587828687302888,0.23956692848479808,Edad+Genero+Grupo+eTIV,-0.2664996406025021,13,-0.06314867381236268,17,area_DHI,B,0.9548585268453689,False,32,2,2,True
16b_postcentral_area_rh,Postcentral,rh,area,Niigata,31,-0.16867484979524985,0.40032677130765676,-0.5663862101686519,0.26764272670351985,Edad+Genero+Grupo+eTIV,0.05147246810215001,14,-0.44723926351662785,17,area_Niigata,B,0.7795840341248568,False,32,1,2,False
16b_postcentral_area_rh,Postcentral,rh,area,DHI,30,-0.08260742030176228,0.6882818470739045,-0.4816080609409214,0.329381223186251,Edad+Genero+Grupo+eTIV,-0.05709076076459106,13,-0.026379181097583006,17,area_DHI,B,0.9548585268453689,False,32,2,2,True
16b_postcentral_volume_lh,Postcentral,lh,volume,Niigata,31,-0.37660032876347177,0.052837831018725044,-0.6357628385907531,0.07564483901313766,Edad+Genero+Grupo+eTIV,-0.5751301238823708,14,-0.4794070090395169,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
16b_postcentral_volume_lh,Postcentral,lh,volume,DHI,30,-0.5319844411450039,0.005154045666188518,-0.7894171589783541,-0.12243291228137747,Edad+Genero+Grupo+eTIV,-0.49774853111919143,13,-0.5367882550646121,17,volume_DHI,B,0.1916146371132887,False,86,2,2,True
16b_postcentral_volume_rh,Postcentral,rh,volume,Niigata,31,-0.30334565973356864,0.12401248861893505,-0.5885595056184578,0.09973605026052808,Edad+Genero+Grupo+eTIV,-0.31089027572574446,14,-0.5805018984570575,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
16b_postcentral_volume_rh,Postcentral,rh,volume,DHI,30,-0.2720111497607473,0.17885567986479362,-0.5798653404306934,0.1643948705588786,Edad+Genero+Grupo+eTIV,-0.31443035767299377,13,-0.2572588658505907,17,volume_DHI,B,0.7655335340193865,False,86,2,2,True
16b_postcentral_LGI_lh,Postcentral,lh,LGI,Niigata,31,0.10035889291438174,0.6113666344938203,-0.26528682635748085,0.4458222005088835,Edad+Genero+Grupo,0.06346327772865587,14,0.05876832612533311,17,LGI_Niigata,B,0.9703936934456393,False,32,2,2,True
16b_postcentral_LGI_lh,Postcentral,lh,LGI,DHI,30,0.036800330888357144,0.8553997002478821,-0.3385433480579957,0.4222027398277942,Edad+Genero+Grupo,-0.33965771489778473,13,0.20648753075601994,17,LGI_DHI,B,0.9438893244114561,False,32,1,2,False
16b_postcentral_LGI_rh,Postcentral,rh,LGI,Niigata,31,-0.12290740500466783,0.5332300819898608,-0.4395284268049885,0.2804766307082665,Edad+Genero+Grupo,-0.09255894940063347,14,-0.09704951893036466,17,LGI_Niigata,B,0.9703936934456393,False,32,2,2,True
16b_postcentral_LGI_rh,Postcentral,rh,LGI,DHI,30,-0.19729520631831984,0.3239337518465589,-0.48953209520812874,0.22414284208238577,Edad+Genero+Grupo,-0.45088279105500584,13,0.03218057986076436,17,LGI_DHI,B,0.9159612902733524,False,32,1,2,False
17_Thalamus_volume_lh,Tálamo,lh,volume,Niigata,31,0.033213240173182196,0.8693692099517802,-0.3756988368719498,0.4344083021319939,Edad+Genero+Grupo+eTIV,0.07499637149919675,14,-0.10233367770575312,17,volume_Niigata,B,0.9400864389355259,False,86,1,2,False
17_Thalamus_volume_lh,Tálamo,lh,volume,DHI,30,0.2758516463712918,0.17255662913959416,-0.1433820886056176,0.5799596786612473,Edad+Genero+Grupo+eTIV,0.06868324989884031,13,0.23693207316411516,17,volume_DHI,B,0.7655335340193865,False,86,2,2,True
17_Thalamus_volume_rh,Tálamo,rh,volume,Niigata,31,-0.14602111813472987,0.46737639531562203,-0.4632619945019822,0.271293713413726,Edad+Genero+Grupo+eTIV,-0.10174708292261837,14,-0.14659727176205267,17,volume_Niigata,B,0.7603359501896878,False,86,2,2,True
17_Thalamus_volume_rh,Tálamo,rh,volume,DHI,30,0.21496595195494014,0.2916086049686759,-0.216837692996994,0.5836700433252028,Edad+Genero+Grupo+eTIV,0.18309606301959663,13,0.15061351380524973,17,volume_DHI,B,0.7894953587240725,False,86,2,2,True
18_Amygdala_volume_lh,Amígdala,lh,volume,Niigata,31,0.052685216037754036,0.7941021379026949,-0.4177888253741505,0.44141466810907626,Edad+Genero+Grupo+eTIV,-0.11234389416404644,14,0.016568164636965643,17,volume_Niigata,B,0.9355175871182434,False,86,1,2,False
18_Amygdala_volume_lh,Amígdala,lh,volume,DHI,30,0.06927216587611153,0.7366803663915287,-0.37608581660589524,0.5019391875173849,Edad+Genero+Grupo+eTIV,-0.06097465838165336,13,0.14550153759285636,17,volume_DHI,B,0.8743662337665051,False,86,1,2,False
18_Amygdala_volume_rh,Amígdala,rh,volume,Niigata,31,-0.43038145165564246,0.02503380522663425,-0.7247382011315072,-0.05513850833311867,Edad+Genero+Grupo+eTIV,-0.18205281671218568,14,-0.6295817177865456,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
18_Amygdala_volume_rh,Amígdala,rh,volume,DHI,30,-0.1786669644567444,0.3825114386532654,-0.5755821600727214,0.28939647683931413,Edad+Genero+Grupo+eTIV,0.02824616562523451,13,-0.45322767393110136,17,volume_DHI,B,0.813275934663149,False,86,1,2,False
19_Cerebellum_Cortex_volume_lh,Cerebelo,lh,volume,Niigata,31,-0.14533753105159264,0.46948613042767506,-0.560350174054806,0.25853312198395206,Edad+Genero+Grupo+eTIV,0.1787861493346966,14,-0.10842405668002769,17,volume_Niigata,B,0.7603359501896878,False,86,1,2,False
19_Cerebellum_Cortex_volume_lh,Cerebelo,lh,volume,DHI,30,-0.1150057094557979,0.575863192129684,-0.555600386880416,0.2642545188408752,Edad+Genero+Grupo+eTIV,0.011073754103467798,13,-0.10360229351672993,17,volume_DHI,B,0.813275934663149,False,86,1,2,False
19_Cerebellum_Cortex_volume_rh,Cerebelo,rh,volume,Niigata,31,-0.16992476098147533,0.3967932773120255,-0.6023353787653148,0.2345604505196601,Edad+Genero+Grupo+eTIV,0.07093699846368488,14,-0.059902100978272504,17,volume_Niigata,B,0.7557393418841607,False,86,1,2,False
19_Cerebellum_Cortex_volume_rh,Cerebelo,rh,volume,DHI,30,-0.09999632550456394,0.62694743258349,-0.5511822154430028,0.31818882953268296,Edad+Genero+Grupo+eTIV,-0.049516774548346645,13,-0.0691038388868741,17,volume_DHI,B,0.8424606125340647,False,86,2,2,True
hipp_lh_Hippocampal_tail,Hippocampal tail,lh,volume,Niigata,31,-0.25755717043973386,0.194634383531393,-0.6034194653570871,0.162793382300254,Edad+Genero+Grupo+eTIV,-0.18569210406684944,14,-0.25795919194940103,17,volume_Niigata,B,0.5230799057406187,False,86,2,2,True
hipp_lh_Hippocampal_tail,Hippocampal tail,lh,volume,DHI,30,0.035489248701673644,0.8633476145073186,-0.36133999966903596,0.4468150240765313,Edad+Genero+Grupo+eTIV,-0.05052187782398275,13,-0.01320710830378024,17,volume_DHI,B,0.9256551398896076,False,86,0,2,False
hipp_rh_Hippocampal_tail,Hippocampal tail,rh,volume,Niigata,31,-0.27368482186297505,0.16716912596551198,-0.5819700547416967,0.18409039678802747,Edad+Genero+Grupo+eTIV,-0.2317650608922718,14,-0.3311421255442574,17,volume_Niigata,B,0.5134480297512153,False,86,2,2,True
hipp_rh_Hippocampal_tail,Hippocampal tail,rh,volume,DHI,30,-0.03326566041430446,0.8718379805937002,-0.3917307341522693,0.39454855579795883,Edad+Genero+Grupo+eTIV,-0.01189339072028279,13,-0.215573615039786,17,volume_DHI,B,0.9256551398896076,False,86,2,2,True
hipp_lh_Whole_hippocampal_body,Whole hippocampal body,lh,volume,Niigata,31,-0.23333879661314194,0.2414588681411761,-0.5903059134285334,0.17067505373103536,Edad+Genero+Grupo+eTIV,-0.13280780825058383,14,-0.26281550794219294,17,volume_Niigata,B,0.5863621941678184,False,86,2,2,True
hipp_lh_Whole_hippocampal_body,Whole hippocampal body,lh,volume,DHI,30,-0.015691654548296952,0.9393543238767798,-0.454968086621865,0.4385102513609066,Edad+Genero+Grupo+eTIV,-0.21702691987292433,13,0.09494961875724496,17,volume_DHI,B,0.9733068898000368,False,86,1,2,False
hipp_rh_Whole_hippocampal_body,Whole hippocampal body,rh,volume,Niigata,31,-0.309435422159784,0.1162705264265082,-0.6692385414612131,0.12103832598367639,Edad+Genero+Grupo+eTIV,-0.12001742344775775,14,-0.26780540532349917,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
hipp_rh_Whole_hippocampal_body,Whole hippocampal body,rh,volume,DHI,30,-0.1278878631326696,0.5335497112240644,-0.5110001134683835,0.2815260419446291,Edad+Genero+Grupo+eTIV,-0.11032856556416543,13,-0.08073900265553807,17,volume_DHI,B,0.813275934663149,False,86,2,2,True
hipp_lh_CA1_body,CA1 body,lh,volume,Niigata,31,-0.1670561440360414,0.40492911304158513,-0.5519540455810893,0.27277998407716963,Edad+Genero+Grupo+eTIV,-0.11507597586608037,14,-0.13130884632952086,17,volume_Niigata,B,0.7557393418841607,False,86,2,2,True
hipp_lh_CA1_body,CA1 body,lh,volume,DHI,30,-0.11773987052571067,0.5667597307718708,-0.5307475356039767,0.33185143814107443,Edad+Genero+Grupo+eTIV,-0.14714916492736912,13,-0.14532103811716207,17,volume_DHI,B,0.813275934663149,False,86,2,2,True
hipp_rh_CA1_body,CA1 body,rh,volume,Niigata,31,-0.3643180432402888,0.06172478036143554,-0.6960406482221606,0.09137113394692963,Edad+Genero+Grupo+eTIV,-0.20149138737324543,14,-0.3592329566393587,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
hipp_rh_CA1_body,CA1 body,rh,volume,DHI,30,-0.13267211679245308,0.5182193731921221,-0.5273131231838225,0.307303963009231,Edad+Genero+Grupo+eTIV,-0.18159360277499192,13,-0.13443589719626797,17,volume_DHI,B,0.813275934663149,False,86,2,2,True
hipp_lh_CA3_body,CA3 body,lh,volume,Niigata,31,-0.3411510320109658,0.08160112680821932,-0.6367355463796249,0.052008498004742,Edad+Genero+Grupo+eTIV,-0.45910083629340614,14,-0.3423136815565997,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
hipp_lh_CA3_body,CA3 body,lh,volume,DHI,30,-0.004803590341677398,0.9814197177245082,-0.4058455059326048,0.4351814949913425,Edad+Genero+Grupo+eTIV,-0.32317477212742146,13,-0.053543406259820105,17,volume_DHI,B,0.9929658320506789,False,86,2,2,True
hipp_rh_CA3_body,CA3 body,rh,volume,Niigata,31,-0.4191028488699001,0.029556986591267126,-0.7212758498962977,0.005881909076146274,Edad+Genero+Grupo+eTIV,-0.16248040672693997,14,-0.40308999630962256,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
hipp_rh_CA3_body,CA3 body,rh,volume,DHI,30,-0.12170243148591042,0.553682186953615,-0.5058859434900806,0.3099195326333035,Edad+Genero+Grupo+eTIV,-0.19342668904046267,13,-0.16875756833262517,17,volume_DHI,B,0.813275934663149,False,86,2,2,True
hipp_lh_CA4_body,CA4 body,lh,volume,Niigata,31,-0.3059087598864047,0.1207092895300023,-0.6144906905180976,0.15276128639557598,Edad+Genero+Grupo+eTIV,-0.24639086974957924,14,-0.2825467189207264,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
hipp_lh_CA4_body,CA4 body,lh,volume,DHI,30,-0.1500588418437429,0.464363630702884,-0.5130715811749594,0.35839530363759314,Edad+Genero+Grupo+eTIV,-0.5652294682788825,13,-0.04062888502547457,17,volume_DHI,B,0.813275934663149,False,86,2,2,True
hipp_rh_CA4_body,CA4 body,rh,volume,Niigata,31,-0.3345754285032937,0.08804537000878843,-0.67619946350675,0.1027976423174849,Edad+Genero+Grupo+eTIV,-0.08793743246510471,14,-0.29124318257710585,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
hipp_rh_CA4_body,CA4 body,rh,volume,DHI,30,-0.12517567247497408,0.5423346235111687,-0.5187538486171184,0.2893268900857859,Edad+Genero+Grupo+eTIV,-0.18862942265137542,13,-0.10823076162013062,17,volume_DHI,B,0.813275934663149,False,86,2,2,True
hipp_lh_GC_ML_DG_body,GC ML DG body,lh,volume,Niigata,31,-0.2648849152556905,0.18179431473548377,-0.6255051506929492,0.17153038761319467,Edad+Genero+Grupo+eTIV,-0.2609476921095151,14,-0.2357864472311126,17,volume_Niigata,B,0.5188737465605704,False,86,2,2,True
hipp_lh_GC_ML_DG_body,GC ML DG body,lh,volume,DHI,30,-0.11470793963324488,0.5768585117959545,-0.499263099979985,0.3932483572961787,Edad+Genero+Grupo+eTIV,-0.49934707048073307,13,-0.013852158115990528,17,volume_DHI,B,0.813275934663149,False,86,2,2,True
hipp_rh_GC_ML_DG_body,GC ML DG body,rh,volume,Niigata,31,-0.3579591336901249,0.06676032047236058,-0.7056012785653799,0.05662590124270629,Edad+Genero+Grupo+eTIV,-0.11700221302127856,14,-0.35831557402264824,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
hipp_rh_GC_ML_DG_body,GC ML DG body,rh,volume,DHI,30,-0.1448797407646986,0.4800938054789141,-0.5270065858817135,0.2995721722938962,Edad+Genero+Grupo+eTIV,-0.14992173300653397,13,-0.18176954677605053,17,volume_DHI,B,0.813275934663149,False,86,2,2,True
hipp_lh_molecular_layer_HP_body,molecular layer HP body,lh,volume,Niigata,31,-0.22355880321344943,0.2623140621076001,-0.5549943680675063,0.23474173607356308,Edad+Genero+Grupo+eTIV,-0.1038896718359639,14,-0.27538023098264286,17,volume_Niigata,B,0.6097029551690165,False,86,2,2,True
hipp_lh_molecular_layer_HP_body,molecular layer HP body,lh,volume,DHI,30,0.0053666500607992,0.9792422391652599,-0.43347319545839835,0.5028862174125629,Edad+Genero+Grupo+eTIV,-0.2747638165249075,13,0.11190606527542908,17,volume_DHI,B,0.9929658320506789,False,86,1,2,False
hipp_rh_molecular_layer_HP_body,molecular layer HP body,rh,volume,Niigata,31,-0.3064738018059271,0.11998986663334368,-0.6716845159687763,0.14314415469304573,Edad+Genero+Grupo+eTIV,-0.05498181674962796,14,-0.299144812928246,17,volume_Niigata,B,0.3950027415269783,False,86,2,2,True
hipp_rh_molecular_layer_HP_body,molecular layer HP body,rh,volume,DHI,30,-0.054396672908535025,0.7918388167092918,-0.4711687251047284,0.3770972486519623,Edad+Genero+Grupo+eTIV,-0.043519212940427696,13,-0.01910290274483736,17,volume_DHI,B,0.9104246195055139,False,86,2,2,True
hipp_lh_subiculum_body,subiculum body,lh,volume,Niigata,31,-0.14278088096305652,0.4774202477935249,-0.5027061077359262,0.3292229488349068,Edad+Genero+Grupo+eTIV,0.1180312395165693,14,-0.32350514341323433,17,volume_Niigata,B,0.7603359501896878,False,86,1,2,False
hipp_lh_subiculum_body,subiculum body,lh,volume,DHI,30,0.15298503045270354,0.45559635363881534,-0.30308523173443325,0.5897941127033488,Edad+Genero+Grupo+eTIV,0.044843309283493345,13,0.14532456695091928,17,volume_DHI,B,0.813275934663149,False,86,2,2,True
hipp_rh_subiculum_body,subiculum body,rh,volume,Niigata,31,-0.19278855197693293,0.3353288944452594,-0.5655706397517978,0.22449962279807276,Edad+Genero+Grupo+eTIV,0.012123621971434313,14,-0.2735992398808519,17,volume_Niigata,B,0.7209571230573076,False,86,1,2,False
hipp_rh_subiculum_body,subiculum body,rh,volume,DHI,30,0.0017053657239367002,0.9934031594580888,-0.4398822542279522,0.4053026586858469,Edad+Genero+Grupo+eTIV,-0.04479762563572084,13,0.123332315299861,17,volume_DHI,B,0.9934031594580888,False,86,1,2,False
hipp_lh_presubiculum_body,presubiculum body,lh,volume,Niigata,31,0.2500793148576815,0.2083674454552658,-0.15003989293179312,0.5679556039369321,Edad+Genero+Grupo+eTIV,0.26306862090437255,14,0.36252895748903413,17,volume_Niigata,B,0.5270470679162605,False,86,2,2,True
hipp_lh_presubiculum_body,presubiculum body,lh,volume,DHI,30,0.23596226629649963,0.24585315378413505,-0.19962335811117626,0.5718365289605556,Edad+Genero+Grupo+eTIV,-0.0504912195676968,13,0.5308060111727265,17,volume_DHI,B,0.7894953587240725,False,86,1,2,False
hipp_rh_presubiculum_body,presubiculum body,rh,volume,Niigata,31,-0.0011304953683759296,0.9955348614769323,-0.3629223491663651,0.4775716327212687,Edad+Genero+Grupo+eTIV,0.058694192403530354,14,-0.02312905857951856,17,volume_Niigata,B,0.9955348614769323,False,86,1,2,False
hipp_rh_presubiculum_body,presubiculum body,rh,volume,DHI,30,0.0957206861260844,0.6418256039264905,-0.31780264897462124,0.49647270094389107,Edad+Genero+Grupo+eTIV,0.2781307081989779,13,-0.0031787990677273766,17,volume_DHI,B,0.8491846451950489,False,86,1,2,False
thal_lh_AV,AV,lh,volume,Niigata,31,0.15114859575467282,0.45171006013477855,-0.2669302287100087,0.4851472630566331,Edad+Genero+Grupo+eTIV,0.038910513724857876,14,0.14636719425825542,17,volume_Niigata,B,0.7603359501896878,False,86,2,2,True
thal_lh_AV,AV,lh,volume,DHI,30,0.2755971008189135,0.17296925512784475,-0.11742622960552429,0.5764594377214532,Edad+Genero+Grupo+eTIV,-0.09516325312851469,13,0.26146962709605964,17,volume_DHI,B,0.7655335340193865,False,86,1,2,False
thal_rh_AV,AV,rh,volume,Niigata,31,0.07624815321861086,0.7054301712858964,-0.3396529045012038,0.48700669924606155,Edad+Genero+Grupo+eTIV,0.4180699281148863,14,-0.03790999119404515,17,volume_Niigata,B,0.9181909840212382,False,86,1,2,False
thal_rh_AV,AV,rh,volume,DHI,30,0.33274011200729137,0.09672959376342645,-0.11083511271217303,0.6277392346235662,Edad+Genero+Grupo+eTIV,0.3311024745454347,13,0.1492327847824555,17,volume_DHI,B,0.7655335340193865,False,86,2,2,True
thal_lh_LD,LD,lh,volume,Niigata,31,0.021841166284137667,0.9138906321142661,-0.3777645669493614,0.39499467614524414,Edad+Genero+Grupo+eTIV,0.25560212987798947,14,-0.013585610738197485,17,volume_Niigata,B,0.961989313792197,False,86,1,2,False
thal_lh_LD,LD,lh,volume,DHI,30,0.18220186357072723,0.373010210045789,-0.22488855600330357,0.5175502101847673,Edad+Genero+Grupo+eTIV,0.1746960920167242,13,0.15469062995499505,17,volume_DHI,B,0.813275934663149,False,86,2,2,True
thal_rh_LD,LD,rh,volume,Niigata,31,0.13620734252685862,0.49813191223975295,-0.28371041018516535,0.5265075956651224,Edad+Genero+Grupo+eTIV,0.27646026457900785,14,0.054511974343173855,17,volume_Niigata,B,0.7788971718657954,False,86,2,2,True
thal_rh_LD,LD,rh,volume,DHI,30,0.2009554844741518,0.3249330353123813,-0.277700633518801,0.5654504346925877,Edad+Genero+Grupo+eTIV,0.1021809178944671,13,0.3209478651035219,17,volume_DHI,B,0.7894953587240725,False,86,2,2,True
